talk_id,url,title,description,film_date,duration,views,main_tag,speaker_id,laughter_count,applause_count,language,event_id
216,https://www.ted.com/talks/howard_rheingold_the_new_power_of_collaboration,The new power of collaboration,"Howard Rheingold talks about the coming world of collaboration, participatory media and collective action -- and how Wikipedia is really an outgrowth of our natural human instinct to work as a group.",2005-02-02,1171,1289269,culture,192,2.0,1.0,English,34
199,https://www.ted.com/talks/arthur_benjamin_a_performance_of_mathemagic,"A performance of ""Mathemagic""","In a lively show, mathemagician Arthur Benjamin races a team of calculators to figure out 3-digit squares, solves another massive mental equation and guesses a few birthdays. How does he do it? He’ll tell you.",2005-02-02,914,9937159,education,177,18.0,16.0,English,34
195,https://www.ted.com/talks/robert_full_the_sticky_wonder_of_gecko_feet,The sticky wonder of gecko feet,Biologist Robert Full shares slo-mo video of some captivating critters. Take a closer look at the spiny legs that allow cockroaches to scuttle across mesh and the nanobristle-packed feet that let geckos to run straight up walls.,2005-02-02,1164,945035,science,174,3.0,3.0,English,34
51,https://www.ted.com/talks/amory_lovins_winning_the_oil_endgame,Winning the oil endgame,"In this energizing talk, Amory Lovins lays out his simple plan for weaning the US off oil and revitalizing the economy.",2005-02-02,1184,1068315,science,47,5.0,3.0,English,34
33,https://www.ted.com/talks/thomas_barnett_let_s_rethink_america_s_military_strategy,Let's rethink America's military strategy,"In this bracingly honest talk, international security strategist Thomas Barnett outlines a post-Cold War solution for the foundering U.S. military that is both sensible and breathtaking in its simplicity: Break it in two.",2005-02-02,1402,1395407,technology,33,34.0,4.0,English,34
112,https://www.ted.com/talks/tom_honey_why_would_god_create_a_tsunami,Why would God create a tsunami?,"In the days following the tragic South Asian tsunami of 2004, the Rev. Tom Honey pondered the question, ""How could a loving God have done this?"" Here is his answer.",2005-02-02,1172,703412,culture,97,0.0,0.0,English,34
104,https://www.ted.com/talks/william_mcdonough_cradle_to_cradle_design,Cradle to cradle design,"Green-minded architect and designer William McDonough asks what our buildings and products would look like if designers took into account ""all children, all species, for all time.""",2005-02-02,1205,1998322,technology,100,1.0,5.0,English,34
40,https://www.ted.com/talks/frans_lanting_the_story_of_life_in_photographs,The story of life in photographs,"In this stunning slideshow, celebrated nature photographer Frans Lanting presents The LIFE Project, a poetic collection of photographs that tell the story of our planet, from its eruptive beginnings to its present diversity. Soundtrack by Philip Glass.",2005-02-02,977,2179708,design,35,0.0,1.0,English,34
31,https://www.ted.com/talks/thom_mayne_how_architecture_can_connect_us,How architecture can connect us,"Architect Thom Mayne has never been one to take the easy option, and this whistle-stop tour of the buildings he's created makes you glad for it. These are big ideas cast in material form.",2005-02-25,1240,876192,culture,31,3.0,1.0,English,34
101,https://www.ted.com/talks/caroline_lavelle_casting_a_spell_on_the_cello,Casting a spell on the cello,"Caroline Lavelle plays the cello like a sorceress casting a spell, occasionally hiding behind her wild mane of blond hair as she sings of pastoral themes. She performs ""Farther than the Sun,"" backed by Thomas Dolby on keyboards.",2005-02-02,459,500246,entertainment,98,0.0,3.0,English,34
38,https://www.ted.com/talks/ray_kurzweil_the_accelerating_power_of_technology,The accelerating power of technology,"Inventor, entrepreneur and visionary Ray Kurzweil explains in abundant, grounded detail why, by the 2020s, we will have reverse-engineered the human brain and nanobots will be operating your consciousness.",2005-02-24,1376,2978936,science,42,0.0,1.0,English,34
18,https://www.ted.com/talks/janine_benyus_biomimicry_s_surprising_lessons_from_nature_s_engineers,Biomimicry's surprising lessons from nature's engineers,"In this inspiring talk about recent developments in biomimicry, Janine Benyus provides heartening examples of ways in which nature is already influencing the products and systems we build.",2005-02-24,1399,2500212,science,19,2.0,2.0,English,34
56,https://www.ted.com/talks/edward_burtynsky_my_wish_manufactured_landscapes_and_green_education,My wish: Manufactured landscapes and green education,"Accepting his 2005 TED Prize, photographer Edward Burtynsky makes a wish: that his images -- stunning landscapes that document humanity's impact on the world -- help persuade millions to join a global conversation on sustainability.",2005-02-17,2065,1398137,culture,56,0.0,2.0,English,34
57,https://www.ted.com/talks/robert_fischell_my_wish_three_unusual_medical_inventions,My wish: Three unusual medical inventions,"Accepting his 2005 TED Prize, inventor Robert Fischell makes three wishes: redesigning a portable device that treats migraines, finding new cures for clinical depression and reforming the medical malpractice system.",2005-02-24,1609,544638,science,57,5.0,9.0,English,34
70,https://www.ted.com/talks/richard_st_john_8_secrets_of_success,8 secrets of success,Why do people succeed? Is it because they're smart? Or are they just lucky? Neither. Analyst Richard St. John condenses years of interviews into an unmissable 3-minute slideshow on the real secrets of success.,2005-02-23,210,15854131,culture,70,6.0,3.0,English,34
62,https://www.ted.com/talks/bjorn_lomborg_global_priorities_bigger_than_climate_change,Global priorities bigger than climate change,"Given $50 billion to spend, which would you solve first, AIDS or global warming? Danish political scientist Bjorn Lomborg comes up with surprising answers.",2005-02-02,1001,1785740,culture,64,3.0,0.0,English,34
35,https://www.ted.com/talks/james_watson_how_we_discovered_dna,How we discovered DNA,"Nobel laureate James Watson opens TED2005 with the frank and funny story of how he and his research partner, Francis Crick, discovered the structure of DNA.",2005-02-02,1211,2035834,science,36,18.0,0.0,English,34
24,https://www.ted.com/talks/pilobolus_a_dance_of_symbiosis,"A dance of ""Symbiosis""","Two Pilobolus dancers perform ""Symbiosis."" Does it trace the birth of a relationship? Or the co-evolution of symbiotic species? Music: ""God Music,"" George Crumb; ""Fratres,"" Arvo Part; ""Morango...Almost a Tango,"" Thomas Oboe Lee.",2005-02-25,825,4412222,science,25,,,English,34
59,https://www.ted.com/talks/bono_my_wish_three_actions_for_africa,My wish: Three actions for Africa,"Musician and activist Bono accepts the 2005 TED Prize with a riveting talk, arguing that aid to Africa isn't just another celebrity cause; it's a global emergency.",2005-02-24,1672,856278,social change,59,8.0,4.0,English,34
60,https://www.ted.com/talks/anna_deavere_smith_four_american_characters,Four American characters,"Writer and actor Anna Deavere Smith gives life to author Studs Terkel, convict Paulette Jenkins, a Korean shopkeeper and a bull rider, excerpts from her solo show ""On the Road: A Search for American Character.""",2005-02-25,1385,1294724,culture,67,5.0,4.0,English,34
19,https://www.ted.com/talks/kevin_kelly_how_technology_evolves,How technology evolves,"Tech enthusiast Kevin Kelly asks ""What does technology want?"" and discovers that its movement toward ubiquity and complexity is much like the evolution of life.",2005-02-24,1200,2228291,science,20,4.0,1.0,English,34
27,https://www.ted.com/talks/ross_lovegrove_organic_design_inspired_by_nature,"Organic design, inspired by nature","Designer Ross Lovegrove expounds his philosophy of ""fat-free"" design and offers insight into several of his extraordinary products, including the Ty Nant water bottle and the Go chair.",2005-02-25,1170,1320392,design,28,12.0,2.0,English,34
89,https://www.ted.com/talks/ben_saunders_why_did_i_ski_to_the_north_pole,Why did I ski to the North Pole?,"Arctic explorer Ben Saunders recounts his harrowing solo ski trek to the North Pole, complete with engaging anecdotes, gorgeous photos and never-before-seen video.",2005-02-24,1083,995799,technology,87,13.0,2.0,English,34
12,https://www.ted.com/talks/eva_vertes_meet_the_future_of_cancer_research,Meet the future of cancer research,Eva Vertes -- only 19 when she gave this talk -- discusses her journey toward studying medicine and her drive to understand the roots of cancer and Alzheimer’s.,2005-02-26,1129,1172283,science,13,0.0,1.0,English,34
1113,https://www.ted.com/talks/chade_meng_tan_everyday_compassion_at_google,Everyday compassion at Google,"Google's ""Jolly Good Fellow,"" Chade-Meng Tan, talks about how the company practices compassion in its everyday business -- and its bold side projects.",2010-11-18,848,1056517,culture,974,2.0,1.0,English,99
1074,https://www.ted.com/talks/krista_tippett_reconnecting_with_compassion,Reconnecting with compassion,"The term ""compassion"" -- typically reserved for the saintly or the sappy -- has fallen out of touch with reality. At a special TEDPrize@UN, journalist Krista Tippett deconstructs the meaning of compassion through several moving stories, and proposes a new, more attainable definition for the word.",2010-11-18,953,839713,science,945,0.0,1.0,English,99
1082,https://www.ted.com/talks/danny_hillis_understanding_cancer_through_proteomics,Understanding cancer through proteomics,"Danny Hills makes a case for the next frontier of cancer research: proteomics, the study of proteins in the body. As Hillis explains it, genomics shows us a list of the ingredients of the body -- while proteomics shows us what those ingredients produce. Understanding what's going on in your body at the protein level may lead to a new understanding of how cancer happens.",2010-10-26,1195,479926,medical research,961,4.0,1.0,English,90
1060,https://www.ted.com/talks/thomas_goetz_it_s_time_to_redesign_medical_data,It's time to redesign medical data,"Your medical chart: it's hard to access, impossible to read -- and full of information that could make you healthier if you just knew how to use it. At TEDMED, Thomas Goetz looks at medical data, making a bold call to redesign it and get more insight from it.",2010-10-10,993,611901,science,938,1.0,1.0,English,90
1055,https://www.ted.com/talks/charity_tillemann_dick_singing_after_a_double_lung_transplant,Singing after a double lung transplant,"You'll never sing again, said her doctor. But in a story from the very edge of medical possibility, operatic soprano Charity Tillemann-Dick tells a double story of survival -- of her body, from a double lung transplant, and of her spirit, fueled by an unwavering will to sing. A powerful story from TEDMED 2010.",2010-10-25,1085,620827,science,932,1.0,3.0,English,90
